time_utc,latitude,longitude,wind_sfc_speed_ms,wind_sfc_dir_deg,wind_500_speed_ms,wind_500_dir_deg,temp_2m_C,temp_500_C,rh_2m_pct,pressure_sfc_hPa,precipitable_water_mm,cloud_cover_frac,cloud_top_temp_C,CAPE_Jkg,Lifted_Index_C,K_index,shear_850_500_ms,thunder_label
2019-07-19 04:00:00,29.393642667516527,-83.40084981687636,7.14,182.8,32.83,2.1,29.0,-12.05,100.0,1025.0,35.68,0.186,-7.69,1169.1,-8.34,26.48,11.78,1
2019-08-17 18:00:00,33.98166785352227,-96.91170111320015,7.1,231.7,34.29,40.5,12.71,-12.97,44.3,1020.0,18.1,0.782,-22.27,159.7,-4.21,11.04,27.9,1
2019-10-14 02:00:00,40.929035390756184,-83.54437270267664,3.44,166.5,5.79,199.4,23.33,-17.7,75.0,1000.3,20.41,0.6,-26.89,824.4,-5.87,21.55,6.18,1
2019-06-30 09:00:00,35.94125981836884,-89.19411514655268,9.95,342.7,25.54,126.0,17.28,-10.47,74.6,1013.0,6.75,0.646,-42.64,331.4,-1.38,19.71,13.34,1
2019-05-23 18:00:00,37.99904196331778,-95.54051023980035,6.49,120.0,35.92,292.5,17.49,-6.11,100.0,1010.7,12.09,0.36,-18.1,219.2,-2.95,24.54,13.71,1
2019-11-26 01:00:00,40.07536404090105,-91.85717230888177,9.93,189.9,8.83,322.4,10.89,-1.97,8.4,1015.7,34.57,0.099,-7.13,39.8,3.77,5.6,8.23,0
2019-11-11 20:00:00,37.44018377617961,-80.24014015106766,4.27,27.2,10.62,86.6,23.64,-15.55,90.4,1021.8,23.06,0.437,-22.42,867.3,-9.11,24.33,6.2,1
2019-07-23 11:00:00,35.80158643844392,-84.32887966715148,0.61,306.8,26.51,274.8,11.12,-14.33,32.3,1038.3,8.8,0.52,-1.99,134.2,4.62,15.25,11.14,0
2019-07-27 08:00:00,39.99228568775547,-88.4982727722977,10.31,148.8,23.67,192.7,3.89,-20.05,21.7,1009.6,30.52,0.657,-41.49,97.0,2.13,10.01,14.25,1
2019-05-30 07:00:00,39.551260708644016,-97.69672176190949,8.22,252.2,21.75,141.1,17.13,0.78,36.3,1033.0,41.3,0.426,-13.14,1.1,2.16,13.7,9.29,1
2019-08-09 03:00:00,37.59744800366358,-91.64376834197,9.5,245.6,18.0,283.2,2.09,-19.32,23.0,1004.3,37.67,0.238,-19.41,55.4,-4.72,8.41,7.2,0
2019-07-07 17:00:00,32.19578826763859,-94.73896971976126,9.69,243.5,21.24,203.4,14.34,-15.98,89.7,1011.8,38.47,0.656,-51.48,475.2,-2.0,19.95,2.07,1
2019-09-16 19:00:00,33.11624184400543,-98.57997840989219,6.06,182.5,0.12,228.7,24.2,-14.2,100.0,1008.1,2.03,0.284,-5.86,959.7,-12.0,22.62,6.74,1
2019-11-14 05:00:00,44.40877097768195,-89.1559122256137,4.9,99.9,10.4,22.4,27.92,-12.91,42.4,1008.7,30.54,0.409,-21.03,453.9,-0.73,20.12,1.32,1
2019-09-02 02:00:00,27.247718645830517,-82.21628600318247,5.72,225.0,19.1,210.9,24.46,-29.98,54.8,1015.4,2.53,0.507,12.62,947.5,-6.02,25.28,9.36,1
2019-11-14 08:00:00,30.370098345056707,-86.48800263651749,7.65,346.2,3.12,108.3,18.38,-9.54,88.3,1020.7,10.26,0.771,-60.96,357.6,-0.47,19.26,2.58,1
2019-08-27 07:00:00,34.84803518408671,-95.00639224038977,6.83,300.2,18.88,177.6,16.19,-10.55,100.0,1016.6,36.44,0.18,-18.88,437.2,1.27,20.84,1.43,1
2019-09-19 00:00:00,41.734593722875715,-88.52830786092422,0.51,39.2,19.86,79.9,13.51,-13.42,63.8,1020.8,29.54,0.478,-5.96,244.2,-2.41,14.05,10.06,0
2019-08-19 19:00:00,28.273513274594556,-81.13531433306062,5.64,8.3,14.1,221.2,30.4,-11.4,49.0,1020.0,41.23,0.232,2.62,633.8,-5.3,22.29,6.27,1
2019-07-17 13:00:00,30.539092362492198,-85.5416989415413,10.24,179.6,14.57,53.1,11.19,-15.55,24.5,1016.3,23.02,0.255,-9.0,109.0,4.4,8.03,4.98,0
2019-08-28 00:00:00,26.31596435590478,-86.21052201186473,6.0,279.3,11.63,44.2,20.87,-29.38,30.0,1011.9,39.94,0.628,-67.72,545.8,-3.1,21.34,1.15,1
2019-05-29 13:00:00,39.11970532101637,-80.63683667544967,12.67,113.0,16.13,67.8,24.15,-4.06,100.0,1006.9,28.49,0.412,-8.22,444.1,-1.59,22.31,9.52,0
2019-10-26 11:00:00,29.76418870951232,-84.0225337763195,3.12,252.4,22.88,294.3,6.1,-29.52,30.3,1008.4,14.1,0.134,-15.17,254.1,6.16,14.6,7.59,0
2019-07-07 11:00:00,32.77349501341901,-97.26752913802495,7.05,335.5,23.43,12.1,3.09,-23.71,69.8,1026.6,36.61,0.697,-31.7,247.3,-3.1,13.58,20.31,1
2019-11-10 11:00:00,33.874028940593355,-93.04729826047597,3.04,165.2,28.2,262.6,24.14,-3.0,54.0,1007.9,24.94,0.277,1.2,211.3,-3.91,21.61,12.41,1
2019-06-29 15:00:00,42.82627871212911,-80.69718598524628,3.43,87.9,18.74,20.3,9.81,-28.53,51.4,1018.9,28.18,0.845,-64.8,478.9,-2.82,13.87,11.85,1
2019-06-06 11:00:00,33.22660580662473,-90.20589211604005,3.46,330.4,23.66,213.1,22.17,-16.58,21.2,1028.3,38.32,0.499,-3.59,358.2,5.49,20.57,6.54,1
2019-11-13 09:00:00,27.904500398304982,-97.76725109357629,12.63,170.0,8.39,278.5,13.87,3.13,54.5,1018.3,53.01,0.751,-43.48,17.1,-2.8,13.6,8.37,1
2019-08-11 13:00:00,35.48629876680242,-90.82790240655316,5.24,146.8,21.66,83.2,21.87,-14.28,100.0,1015.6,20.88,0.306,-3.58,840.0,-9.04,25.67,9.23,1
2019-06-26 21:00:00,44.25915989297259,-86.06013531858399,3.89,127.2,18.22,70.5,22.82,-28.78,59.7,1030.5,32.21,0.075,-13.72,1171.9,-2.66,27.41,4.37,1
2019-06-21 19:00:00,37.15371282101622,-80.04903556637518,5.99,152.3,24.0,104.1,27.03,-7.48,74.2,1014.7,23.66,0.55,-0.88,567.3,-1.63,23.98,10.1,1
2019-11-25 06:00:00,44.66774440921145,-93.52189366873597,5.33,242.5,17.74,251.9,23.1,-10.5,23.2,1009.2,16.85,0.677,-22.04,173.0,2.46,16.63,0.94,0
2019-05-07 18:00:00,41.8221461787774,-89.71826250241452,8.43,156.1,16.99,91.7,21.57,-13.78,57.2,1029.6,23.59,0.383,-11.86,477.2,-5.78,16.17,2.95,1
2019-07-22 06:00:00,25.719315124268256,-82.40638590700412,0.12,116.7,13.41,180.6,32.18,-35.39,55.4,1009.3,34.73,0.433,8.72,1384.8,-12.0,30.13,4.16,1
2019-09-15 03:00:00,38.16799190754084,-92.89465563885332,3.14,267.7,28.06,48.4,13.16,-1.93,57.0,1013.8,34.34,0.205,-12.99,38.3,-1.92,11.88,12.32,1
2019-05-12 05:00:00,30.735337551157674,-97.81476886818285,8.54,73.1,15.09,166.0,20.37,2.7,70.8,1008.1,7.47,0.113,-9.13,10.0,1.59,17.14,3.61,0
2019-05-27 07:00:00,36.19233711289448,-81.02128249996991,4.53,72.7,34.92,224.9,26.37,-15.25,66.1,992.0,21.82,0.757,-15.91,723.1,-7.64,23.57,22.72,1
2019-06-07 17:00:00,30.58690381862453,-90.23118386573,3.74,250.7,9.51,25.9,1.38,-21.63,35.4,997.1,45.29,0.12,-20.6,103.8,2.64,6.97,1.79,0
2019-09-22 15:00:00,31.97740833210581,-89.94432578456056,3.6,312.0,29.37,293.6,30.67,-9.67,41.7,1002.4,6.89,0.403,-7.3,500.0,-2.36,23.33,18.05,1
2019-09-13 13:00:00,43.46337423508359,-87.57599710791635,8.17,86.8,2.59,337.5,18.84,-9.55,60.0,1013.5,8.96,0.347,-8.39,299.6,-2.59,17.56,11.28,1
2019-07-23 22:00:00,29.132863697834104,-99.9292675259355,8.04,68.8,18.65,69.7,23.0,-8.68,100.0,1014.7,38.88,0.36,3.65,587.8,-7.31,24.88,9.11,1
2019-07-08 09:00:00,42.48218236051661,-81.37737648862301,8.87,241.3,15.3,273.4,16.55,-14.9,41.2,1016.5,21.81,0.521,-25.17,251.5,-2.68,16.45,7.5,0
2019-05-09 12:00:00,25.609156161409935,-92.77097830450917,2.51,223.5,23.52,112.8,23.08,-9.55,48.4,1006.3,1.27,0.485,-4.59,351.9,-3.42,18.51,12.94,1
2019-05-25 05:00:00,26.817530767392967,-92.06136275231303,2.33,161.0,26.53,243.6,21.86,-7.51,51.7,1005.6,22.77,0.392,-5.66,291.9,-8.98,20.72,18.27,1
2019-06-05 00:00:00,42.093500827685276,-96.5178150493353,9.41,34.5,35.47,110.4,12.13,10.64,68.3,1044.5,18.07,0.232,-15.2,25.0,1.88,9.23,17.71,0
2019-07-11 15:00:00,37.611120618183904,-92.43696773415078,6.62,33.0,15.74,310.4,16.92,-10.59,84.1,1006.2,14.87,0.594,-2.11,329.8,-5.27,15.9,0.01,1
2019-08-19 03:00:00,39.94472276079101,-83.92112938447896,4.18,279.8,14.11,125.0,23.52,-13.22,69.7,1017.5,52.5,0.833,-22.67,587.3,1.14,21.02,7.68,1
2019-08-04 17:00:00,29.188353416437085,-84.0001665488893,5.53,162.6,27.06,305.6,30.29,-30.19,34.1,1024.0,3.57,0.441,-23.51,692.2,-1.56,24.61,11.35,0
2019-06-06 10:00:00,35.74166911180207,-81.28406318209095,2.3,308.9,18.91,275.8,17.37,-29.32,75.7,1017.6,17.16,0.16,-28.43,1015.2,-12.0,22.3,0.99,1
2019-05-29 17:00:00,39.744384471426095,-91.93541054638408,4.41,206.9,14.92,70.7,10.96,-13.75,97.9,1010.5,27.22,0.189,-14.5,247.0,-0.27,16.27,4.78,0
2019-10-14 16:00:00,37.54628274020525,-85.82556992502832,6.48,222.7,16.44,56.5,22.47,-15.8,61.1,1001.6,6.06,0.426,-7.19,595.7,-5.9,19.53,6.71,1
2019-09-08 21:00:00,34.433975337824194,-89.85524889584886,7.06,336.3,14.32,280.7,17.89,-24.56,53.5,1001.4,39.48,0.661,-17.8,675.9,-2.17,21.68,3.24,1
2019-06-29 06:00:00,44.195675728754296,-83.91954420961738,5.74,59.3,6.65,140.5,25.62,-24.9,100.0,1008.7,15.08,0.461,-15.87,1537.5,-12.0,26.05,9.46,1
2019-05-28 23:00:00,38.52314666906891,-85.74915981734006,5.43,195.5,32.5,341.8,14.78,-8.96,27.2,1011.6,10.73,0.225,6.79,54.0,4.28,12.65,25.06,0
2019-06-18 19:00:00,43.15501600482476,-92.64194149427449,8.2,20.9,23.91,339.5,10.47,-20.78,63.3,1012.6,32.52,0.647,-48.47,491.5,-8.43,12.78,9.06,1
2019-10-03 06:00:00,39.59541023147362,-93.26652331492615,5.7,129.2,7.11,249.7,30.99,-22.68,68.8,1005.8,32.05,0.461,-29.04,1196.1,-9.52,26.22,13.11,1
2019-06-09 07:00:00,39.70927057195367,-94.95115073944065,4.66,53.3,32.0,180.2,16.69,-25.5,67.4,1008.2,24.84,0.763,-49.21,753.3,-2.84,19.32,16.73,1
2019-06-30 09:00:00,26.600365395153588,-88.46968419022724,3.71,67.6,21.42,70.2,13.66,-23.16,76.0,1026.9,13.43,0.182,7.26,651.0,-5.6,23.12,17.97,1
2019-10-03 17:00:00,32.18929243707887,-80.7231429681228,0.7,336.5,18.31,317.7,15.21,-18.75,30.6,1002.7,19.12,0.173,-1.11,235.4,2.36,15.43,5.53,0
2019-08-14 19:00:00,42.167388134393164,-95.99866524764867,7.95,219.8,24.24,29.5,29.87,-15.23,53.3,1006.2,25.37,0.75,-58.62,805.8,-5.52,19.72,14.4,1
2019-10-12 23:00:00,29.652077242975118,-98.09495090191349,10.39,321.2,16.52,133.3,36.05,-12.67,50.5,1000.0,14.69,0.477,-8.43,729.7,-5.97,25.25,3.45,1
2019-11-24 23:00:00,27.310117323129322,-97.61198715847372,3.52,159.7,9.48,114.9,14.47,-19.2,32.0,1041.6,41.8,0.861,-38.83,241.3,2.73,15.98,5.55,1
2019-10-25 12:00:00,31.52212113277587,-84.33802647499701,2.19,215.2,15.69,345.0,18.64,-32.84,23.8,993.5,46.88,0.66,-54.05,398.2,-3.53,17.03,2.84,1
2019-08-07 09:00:00,29.40875769785228,-92.99790391430872,4.13,11.6,19.41,42.5,22.25,-26.2,91.6,1009.5,8.68,0.494,-9.49,1497.6,-9.47,25.82,3.78,1
2019-09-30 04:00:00,43.505763895863105,-95.5126634461524,6.87,169.0,12.8,320.5,6.96,-20.13,64.1,1031.2,44.83,0.894,-8.89,235.6,-1.25,15.05,3.62,1
2019-09-30 22:00:00,42.359332840042626,-92.94311763253,4.48,203.1,24.07,164.3,16.42,-4.68,36.5,1026.8,22.52,0.189,-14.82,45.4,4.08,14.84,10.32,1
2019-07-13 01:00:00,34.99366460565808,-87.09338374340956,4.43,6.0,30.24,17.1,33.23,-16.01,36.5,1016.4,8.29,0.449,-27.97,707.5,-9.11,19.95,16.34,1
2019-08-07 00:00:00,26.22687748967736,-89.06425750343432,5.75,284.2,17.08,262.4,17.72,-10.74,59.1,1017.9,30.85,0.142,-0.6,292.9,2.3,13.54,8.05,1
2019-07-20 18:00:00,39.29124692186313,-85.12821186957548,6.3,106.4,1.69,36.3,28.85,-0.99,82.8,1002.2,21.18,0.492,-11.41,414.3,-5.16,24.48,15.78,1
2019-05-16 10:00:00,37.46823462672529,-93.21851703036447,7.1,162.9,18.67,85.3,19.53,-16.66,38.0,997.7,29.98,0.666,-43.31,417.2,-0.42,21.56,0.01,1
2019-11-23 04:00:00,44.41109341456992,-90.95942853070629,5.11,192.8,13.2,287.9,5.1,-15.1,73.9,1006.4,36.02,0.37,-5.5,39.0,2.13,13.74,2.16,0
2019-11-03 15:00:00,36.179064805407535,-97.96063262074153,5.06,357.2,18.29,55.7,26.94,-14.61,96.2,1007.8,33.05,0.437,0.91,1103.7,-11.61,24.48,2.11,1
2019-07-20 11:00:00,31.72787446805819,-98.53882707934437,0.23,35.7,18.18,117.2,17.56,-14.37,73.6,1018.2,16.28,0.289,-17.55,504.6,-4.02,20.75,11.74,0
2019-05-18 16:00:00,35.380433871571114,-90.75489514311799,8.81,199.9,13.11,130.0,30.02,-25.42,39.9,1012.1,45.99,0.403,-4.03,738.7,-6.74,22.64,3.21,1
2019-11-13 20:00:00,44.58526582809033,-93.96806785108153,6.76,191.0,9.06,212.0,21.41,-10.0,57.2,1029.7,20.71,0.834,-20.81,394.4,2.63,18.16,2.53,0
2019-06-07 06:00:00,38.92724865066061,-87.74398855727739,10.53,24.8,20.1,284.4,20.04,-14.0,52.5,1015.6,34.4,0.553,-5.15,455.1,0.75,17.74,7.25,1
2019-05-25 21:00:00,38.439522758541024,-99.13995669110857,7.53,228.2,13.86,83.1,23.3,-23.28,48.1,996.8,33.89,0.542,-6.16,706.4,-6.57,22.2,11.68,1
2019-09-05 14:00:00,29.813631794517708,-97.5646724480087,5.78,103.3,33.95,74.1,22.66,-16.74,59.5,998.6,29.4,0.567,-4.07,616.6,-0.72,18.1,18.55,1
2019-08-06 08:00:00,39.87205035121235,-82.6961837778721,1.54,37.4,21.97,79.9,7.86,-33.58,47.1,1009.2,30.17,0.386,-10.01,539.9,-3.03,16.54,0.21,1
2019-11-12 08:00:00,40.00543658943543,-88.67376756961791,1.1,64.3,14.13,137.4,27.43,-30.34,36.5,1005.9,13.33,0.619,-50.97,714.5,-7.7,23.91,1.71,1
2019-07-10 07:00:00,31.345779675518106,-85.75890932617546,9.15,296.5,16.21,192.6,19.77,-6.15,71.6,1012.8,20.81,0.215,-9.74,215.3,3.12,18.71,0.18,0
2019-05-24 20:00:00,34.67427664781427,-83.16055762585408,7.68,37.5,18.79,4.8,20.19,-17.16,83.5,1020.8,12.8,0.961,-49.69,750.9,-6.88,20.88,0.52,0
2019-07-27 02:00:00,30.89206665880912,-90.72331314099895,10.4,168.1,20.78,280.9,22.93,-1.7,85.8,1019.1,36.24,0.559,3.7,238.0,1.25,20.4,14.84,0
2019-09-30 21:00:00,30.174101406485732,-84.77879232065048,8.79,70.3,24.93,333.6,26.33,-14.37,34.4,1002.1,19.12,0.45,3.11,380.4,-9.33,18.85,15.85,1
2019-10-26 00:00:00,25.517921404989703,-89.50828841852952,4.89,58.4,29.16,303.7,27.39,-12.8,85.2,1024.9,20.08,0.181,-30.71,881.7,-6.68,23.57,13.33,1
2019-11-09 16:00:00,30.70423489306664,-95.54502459452593,0.9,74.1,19.43,13.4,24.66,-15.22,99.8,1009.6,18.45,0.513,-16.73,1003.0,-6.12,25.25,2.9,1
2019-07-08 01:00:00,36.0793989975655,-93.24687662398121,7.81,177.4,23.64,188.8,7.78,-25.1,33.8,1013.5,18.99,0.534,9.7,235.7,1.56,13.32,13.1,0
2019-07-03 05:00:00,25.032023750980578,-90.19299117888679,2.95,85.6,23.41,293.0,19.5,-10.89,37.7,1004.0,23.27,0.43,-25.58,204.8,2.12,14.62,13.75,0
2019-10-26 21:00:00,30.66438167619335,-93.66228895655459,5.45,34.8,20.79,123.9,13.45,-21.7,28.5,1017.1,20.62,0.643,-27.71,219.4,0.59,13.57,10.87,1
2019-08-19 17:00:00,42.628206646465,-93.28944617300203,7.24,288.5,18.34,322.9,21.25,-11.82,32.6,1016.5,27.23,0.25,-5.81,264.3,-5.61,12.4,0.41,1
2019-09-30 00:00:00,36.87297170214722,-93.25214337502467,4.11,194.3,21.13,319.3,18.61,-23.35,95.7,1027.8,22.67,0.101,-10.54,1099.1,-10.27,21.12,14.67,1
2019-11-23 04:00:00,37.15725648161961,-97.54320042285792,3.52,56.5,14.77,51.0,34.25,-7.55,37.4,1006.7,8.89,0.462,-16.08,436.8,-4.04,21.56,4.57,1
2019-09-27 12:00:00,33.06728610052706,-98.30714785575498,5.08,169.7,10.93,177.7,10.46,-10.65,77.9,1014.0,34.41,0.314,-9.71,46.6,0.53,11.08,8.82,1
2019-07-04 01:00:00,38.529442869848225,-99.07007920617392,0.14,24.6,31.55,9.2,20.07,-2.77,21.4,1016.8,28.37,0.393,-10.48,68.8,2.6,11.79,29.46,1
2019-09-08 17:00:00,28.798655324607182,-97.78087477931327,2.9,209.0,21.72,101.5,20.79,-7.76,25.9,1016.1,33.78,0.583,-18.46,123.9,4.08,16.92,10.71,1
2019-05-05 01:00:00,41.37493620768383,-93.12585815728764,2.86,122.5,22.19,292.3,16.74,-15.56,40.0,1026.0,25.54,0.701,-67.07,365.4,-2.78,18.19,19.67,1
2019-09-11 23:00:00,27.333782398717997,-88.12256388433886,5.29,37.3,18.27,351.1,19.84,0.37,74.5,1005.2,30.63,0.638,-57.35,2.0,4.07,17.28,6.47,0
2019-11-05 18:00:00,38.120027093062184,-96.23706145581183,3.16,66.1,23.99,328.8,34.99,-11.17,55.0,1017.8,10.79,0.442,2.94,720.1,-2.44,29.1,6.1,1
2019-11-14 04:00:00,31.822986516393662,-82.23982307994724,4.45,124.5,18.56,15.3,22.54,-38.11,58.3,1018.7,19.55,0.109,-3.37,1256.0,-11.32,24.74,2.13,1
2019-10-04 06:00:00,39.95025941164954,-83.832351375211,4.67,290.3,7.86,333.6,30.58,-21.09,40.3,1009.4,32.04,0.283,-5.79,649.0,-10.12,21.54,8.16,1
2019-09-09 13:00:00,35.9952910253204,-89.58945774381672,12.38,62.6,15.72,296.2,16.71,-16.49,46.3,1015.4,19.49,0.134,-20.2,350.0,0.51,15.58,6.59,0
2019-11-12 03:00:00,34.04706076957432,-85.5158033837328,8.31,39.5,24.78,312.4,25.41,-1.92,31.4,1014.9,40.93,0.347,-5.94,132.2,0.55,17.79,13.66,1
2019-05-15 07:00:00,28.38844804186494,-92.67342950602483,5.64,185.7,15.25,329.3,14.32,-19.34,77.2,1017.5,42.52,0.275,6.84,596.5,-7.99,19.43,2.65,1
2019-11-11 10:00:00,37.73642928568705,-99.2644441453382,7.35,201.1,5.34,175.7,13.9,-21.9,68.7,1009.8,28.3,0.783,-46.14,619.3,-0.44,19.5,4.25,1
2019-05-26 10:00:00,44.495396868408264,-81.91334304934921,8.76,32.5,17.65,76.0,7.53,-35.5,52.5,1005.1,25.78,0.47,-11.65,718.0,-2.15,16.08,1.38,1
2019-07-11 23:00:00,41.5120684981403,-97.44413023484356,6.86,102.4,6.15,7.6,12.54,-2.08,51.7,1014.7,49.49,0.225,-5.49,19.5,1.9,13.17,9.3,0
2019-08-04 10:00:00,26.200163851780236,-81.04125307240697,2.9,94.6,17.53,8.5,20.39,-0.6,66.8,1019.9,1.0,0.552,-24.96,33.5,3.89,16.29,0.56,0
2019-07-17 06:00:00,32.52458756722382,-88.5623482346778,5.59,67.0,29.48,231.3,30.82,-26.4,83.7,1003.3,29.24,0.462,5.26,1564.6,-9.13,28.7,14.01,1
2019-08-17 16:00:00,43.51166018380543,-93.8887387795714,3.07,113.6,9.83,121.4,19.18,-29.19,44.0,1021.6,37.27,0.439,-1.31,638.8,-2.79,17.94,6.09,1
2019-07-26 15:00:00,35.06087495114043,-90.08950753376311,5.01,13.4,25.18,178.5,21.63,-4.6,76.9,1014.8,4.34,0.098,-3.3,305.2,8.29,19.73,16.45,0
2019-08-05 20:00:00,38.24223651616359,-89.96740382153811,5.52,234.6,33.72,47.3,28.02,-2.05,44.0,1011.6,14.81,0.463,-9.22,318.2,1.73,20.88,25.99,1
2019-11-09 19:00:00,43.251986911827814,-99.53425841114836,9.16,355.9,30.18,351.2,17.73,-22.22,54.2,1012.4,36.47,0.596,-22.68,550.5,-3.85,15.15,24.59,1
2019-06-19 01:00:00,42.475893808397615,-92.89080296231722,3.62,228.3,18.18,46.8,13.17,-17.32,55.1,1001.6,23.17,0.182,-4.04,308.8,0.94,15.89,7.02,0
2019-06-15 11:00:00,35.03640751081022,-85.20268400914165,3.38,130.0,12.68,160.1,13.97,-9.43,87.9,1015.0,31.04,0.388,-12.16,182.6,1.3,18.24,1.57,0
2019-11-24 11:00:00,33.75292605315204,-89.79861622098583,3.85,240.4,21.4,159.6,27.85,-25.22,47.9,1010.9,1.35,0.615,-38.8,804.5,-3.29,22.73,1.49,1
2019-08-25 07:00:00,31.79385236959174,-95.11539765980831,4.17,205.7,21.51,3.1,21.01,-24.06,8.5,1015.6,7.42,0.624,-78.92,123.4,-0.14,15.99,0.24,0
2019-07-12 21:00:00,39.38038886325782,-93.29780279926112,5.05,304.8,27.37,240.4,21.01,-18.41,35.8,1011.5,18.98,0.153,12.84,409.6,-8.48,15.09,16.7,1
2019-08-20 11:00:00,30.739735989430866,-82.73891213768101,6.99,223.9,20.41,193.8,13.76,-24.96,100.0,1007.9,39.97,0.56,-17.16,943.5,-5.03,24.67,3.35,1
2019-06-02 13:00:00,29.997752128618004,-89.48900659699541,3.64,228.3,23.22,179.1,29.4,14.12,18.7,1001.8,33.4,0.34,-16.23,31.0,2.33,13.83,11.29,0
2019-09-05 00:00:00,32.1249978920756,-89.43295754897528,6.34,79.8,12.73,294.5,32.93,-2.55,13.0,995.7,13.52,0.531,-18.03,135.6,3.06,19.74,0.65,0
2019-07-27 17:00:00,28.54430113757584,-80.7706508189798,6.38,149.6,25.92,86.8,21.21,-18.04,80.2,1009.3,14.86,0.072,13.79,778.4,-8.05,21.76,16.61,1
2019-10-09 03:00:00,38.90239631891535,-93.58237201926713,7.66,124.0,9.79,310.0,26.43,-13.7,77.2,988.1,32.35,0.373,-20.21,825.9,-3.8,21.81,8.53,1
2019-11-24 08:00:00,37.324812986612244,-90.40917749787543,5.37,4.1,14.98,311.3,15.49,-31.03,50.8,998.7,26.28,0.621,-23.89,683.0,-6.45,14.5,5.78,1
2019-11-06 06:00:00,34.65757068231687,-83.76572804558332,8.5,112.8,24.81,297.7,28.92,-10.98,73.2,1021.5,29.84,0.383,-36.72,776.3,-6.14,25.73,7.58,1
2019-07-28 01:00:00,32.8065155852311,-84.82175502225941,7.11,175.0,30.33,122.9,24.03,-7.59,49.0,1004.1,19.79,0.449,-10.48,304.9,-0.0,19.92,14.4,0
2019-10-13 10:00:00,43.18125085793463,-94.68401156142654,6.97,215.9,25.47,58.5,11.39,-21.68,35.7,1019.5,18.5,0.257,-18.28,270.8,-3.31,14.61,10.83,1
2019-07-22 23:00:00,25.582475699782105,-96.97817904789228,4.35,336.4,19.74,171.1,23.16,-19.49,100.0,1018.6,24.45,0.572,-7.41,1167.8,-10.96,26.66,2.22,1
2019-06-14 11:00:00,40.38215487014598,-85.98590847625263,6.82,86.1,19.81,93.5,23.13,-24.11,43.3,1005.2,15.91,0.218,4.78,755.2,-9.78,21.75,1.12,1
2019-07-05 17:00:00,43.038191434977776,-94.8468764638561,7.06,54.9,12.74,18.8,21.27,-1.15,26.3,1022.5,15.88,0.523,-17.81,34.5,5.97,13.3,0.82,0
2019-06-12 03:00:00,33.927091588598515,-81.54648342951518,4.21,313.0,17.04,100.6,23.56,-1.66,17.9,1026.5,3.29,0.176,-10.41,59.7,-0.01,16.09,11.94,0
2019-08-03 18:00:00,36.013809829412935,-97.41504612021548,9.58,339.1,4.67,168.9,19.67,-11.09,92.8,998.3,18.7,0.717,-56.68,534.6,2.18,23.31,6.43,1
2019-11-19 21:00:00,43.88927375764076,-93.63369599730447,13.87,175.7,33.27,40.6,18.72,-13.66,64.3,1021.9,10.69,0.202,-6.22,454.4,-0.46,22.01,21.85,0
2019-07-15 14:00:00,29.24555030571029,-98.90425506150173,4.03,41.5,37.73,340.0,21.75,-27.48,81.0,1006.6,16.98,0.307,-17.76,1273.4,-9.93,23.76,26.44,1
2019-08-10 02:00:00,35.4026969556937,-85.93389386273243,4.59,174.7,4.46,236.2,17.55,-22.17,100.0,997.4,23.19,0.257,-10.92,990.5,-10.74,22.2,10.15,1
2019-10-31 10:00:00,34.49442254256426,-82.17474702169204,4.66,39.4,8.53,49.1,15.47,-17.91,47.3,1015.4,34.38,0.439,-19.0,329.3,0.62,16.99,9.03,1
2019-11-20 02:00:00,30.1678529574074,-87.28250945337986,2.07,317.9,30.9,292.3,27.77,-21.7,100.0,1018.5,21.85,0.504,-0.51,1478.6,-5.94,26.14,18.89,1
2019-08-15 07:00:00,41.37186460746216,-81.24493968977032,3.37,254.9,13.72,334.1,15.99,-9.36,57.0,1012.4,25.96,0.228,-7.85,155.3,1.09,16.35,1.28,0
2019-09-30 09:00:00,42.99201189526472,-97.42992042997581,8.57,86.8,31.08,94.6,18.87,-31.39,61.9,1031.1,20.19,0.136,-14.1,936.6,-8.31,23.0,18.43,1
2019-05-01 07:00:00,40.63865159576417,-98.24532145474602,5.75,319.2,26.03,51.6,16.64,-27.89,94.9,1020.5,26.74,0.553,-16.88,1229.8,-4.33,26.42,18.39,1
2019-08-15 11:00:00,28.907179216972168,-83.23174537665258,11.76,229.6,17.43,116.1,13.91,-21.3,61.0,1012.4,23.71,0.263,-10.3,470.9,3.61,14.97,13.67,1
2019-05-20 19:00:00,26.73497271002763,-82.88977649226985,5.13,343.2,27.56,299.6,30.79,-30.73,80.9,1014.7,1.0,0.321,-11.75,1699.5,-12.0,26.48,8.89,1
2019-08-01 03:00:00,37.10888970610685,-83.37920945785744,7.25,353.0,19.71,63.0,9.91,-4.99,48.0,1043.3,22.59,0.531,1.64,0.5,3.82,9.49,6.34,1
2019-05-21 04:00:00,26.141895210197678,-84.02070194932509,3.29,1.2,19.57,280.6,22.78,-3.61,70.0,1017.7,23.63,0.555,-14.1,294.3,4.19,18.81,4.76,0
2019-11-25 08:00:00,38.456517771161685,-92.7554327212268,5.67,43.3,24.23,257.9,19.08,-31.94,95.0,1027.0,28.4,0.352,-19.04,1478.6,-12.0,25.84,18.08,1
